longitude,latitude,housing_median_age,total_rooms,total_bedrooms,Liv_Area,population,households,median_income,Sale_Price,Neighborhood,ocean_proximity
-121.38,38.68,35,1643,4,NA,831,305,4.0673,84200,San Francisco,INLAND
-121.37,38.68,36,1775,3,NA,937,305,3.1786,83400,Oakland,INLAND
-121.37,38.69,35,1851,2,NA,1007,286,3.2361,84000,Fresno,INLAND
-121.38,38.69,35,2943,5,NA,1460,510,2.6713,84400,San Francisco,INLAND
-121.39,38.69,38,300,2,NA,154,51,4.0909,108300,Sacramento,INLAND
-121.37,38.69,35,1093,4,NA,590,190,2.7009,80200,Los Angeles,INLAND
-121.37,38.68,29,3757,5,NA,2022,611,3.5429,88200,San Diego,INLAND
-121.37,38.68,35,1620,4,NA,939,277,2.5542,72900,San Francisco,INLAND
-121.38,38.68,35,1565,4,NA,861,277,2.4844,77000,San Jose,INLAND
-121.38,38.68,40,67,3,NA,50,32,1.7596,93800,Santa Ana,INLAND
-121.37,38.67,36,1354,3,NA,771,267,2.2723,78800,Oakland,INLAND
-121.37,38.67,36,1786,2,NA,974,319,2.555,72700,Sacramento,INLAND
-121.38,38.67,37,2176,5,NA,1067,357,2.3958,78400,Bakersfield,INLAND
-121.38,38.67,38,1001,2,NA,597,226,2.2788,73400,Santa Ana,INLAND
-121.39,38.67,35,562,3,NA,240,106,0.9338,112500,Santa Ana,INLAND
-121.37,38.7,18,3938,4,NA,1861,606,3.6484,95000,Sacramento,INLAND
-121.38,38.7,25,3919,4,NA,2203,783,2.2402,89500,Fresno,INLAND
-121.39,38.69,30,2897,2,NA,1508,478,3.865,88400,Santa Ana,INLAND
-121.37,38.7,26,2230,2,NA,1155,377,3.4911,88200,Sacramento,INLAND
-121.34,38.69,16,2686,5,NA,1553,529,3.7857,112700,Sacramento,INLAND
-121.34,38.69,17,1968,5,NA,996,331,3.7031,114300,Fresno,INLAND
-121.35,38.68,20,7085,3,NA,3455,1229,4.3118,120000,Sacramento,INLAND
-121.35,38.68,18,7923,3,NA,3789,1473,3.5403,98600,Bakersfield,INLAND
-121.35,38.72,2,21897,2,NA,8652,2873,4.5432,151300,San Diego,INLAND
-121.38,38.71,7,4842,4,NA,2857,907,3.9318,133000,Santa Ana,INLAND
-121.4,38.71,15,4680,2,NA,2626,729,3.8355,107000,Bakersfield,INLAND
-121.36,38.69,13,6850,3,NA,4251,1421,3.6989,93300,Bakersfield,INLAND
-121.35,38.7,5,14414,4,NA,7608,2832,3.5802,129600,San Francisco,INLAND
-121.36,38.67,17,2770,3,NA,1471,624,2.3683,82500,San Francisco,INLAND
-121.36,38.67,5,5819,5,NA,3237,1356,2.2339,116600,Fresno,INLAND
-121.37,38.66,9,3184,4,NA,1929,769,2.3844,86000,San Jose,INLAND
-121.36,38.66,22,2878,4,NA,1362,541,2.7955,96500,Oakland,INLAND
-121.37,38.66,17,4866,3,NA,2371,1030,2.4574,103300,San Jose,INLAND
-121.38,38.66,17,3778,3,NA,2393,862,1.8972,100500,Santa Ana,INLAND
-121.38,38.65,34,825,2,NA,355,130,3.1858,109500,San Diego,INLAND
-121.39,38.64,33,1503,3,NA,652,229,3.6937,99300,San Jose,INLAND
-121.34,38.68,28,3379,5,NA,1543,556,4.2743,124000,Santa Ana,INLAND
-121.34,38.67,34,1503,3,NA,731,285,4.0352,118500,San Diego,INLAND
-121.34,38.67,35,643,2,NA,331,134,3.0417,120700,Santa Ana,INLAND
-121.34,38.66,16,3154,4,NA,1837,793,1.9805,92900,Long Beach,INLAND
-121.35,38.66,8,3322,2,NA,1694,774,2.7011,130700,Oakland,INLAND
-121.34,38.66,17,1149,2,NA,583,243,2.8092,137500,Bakersfield,INLAND
-121.34,38.66,18,4164,3,NA,2032,898,2.119,133100,Fresno,INLAND
-121.35,38.66,24,3313,5,NA,1631,681,2.5556,105700,Sacramento,INLAND
-121.36,38.66,14,756,2,NA,424,155,3.6953,116100,Santa Ana,INLAND
-121.37,38.64,27,1672,2,NA,757,282,3.6786,159700,Bakersfield,INLAND
-121.35,38.65,20,2498,5,NA,1185,506,3.2243,107900,Los Angeles,INLAND
-121.33,38.66,15,4371,4,NA,1842,818,2.7797,105500,Oakland,INLAND
-121.33,38.65,23,2446,4,NA,1132,513,2.6266,198500,San Diego,INLAND
-121.34,38.65,27,1595,5,NA,610,253,4.6,199000,Sacramento,INLAND
-121.33,38.65,24,3533,4,NA,1496,723,2.8106,183200,San Jose,INLAND
-121.34,38.64,12,2772,3,NA,1335,565,3.8068,161000,Oakland,INLAND
-121.33,38.64,27,2203,3,NA,1158,492,2.4342,119500,San Francisco,INLAND
-121.34,38.64,17,2761,5,NA,1128,482,3.7562,139700,Sacramento,INLAND
-121.34,38.63,13,3033,5,NA,1363,519,4.0036,161700,San Francisco,INLAND
-121.33,38.63,23,1947,2,NA,866,400,2.7181,156800,San Jose,INLAND
-121.33,38.62,19,1853,3,NA,772,397,2.2574,135800,San Jose,INLAND
-121.34,38.62,20,4021,3,NA,1658,730,2.4537,153000,Los Angeles,INLAND
-121.34,38.61,22,1778,5,NA,875,375,2.6023,142200,Long Beach,INLAND
-121.34,38.61,11,1716,3,NA,722,415,2.0926,166100,Sacramento,INLAND
-121.33,38.61,21,2453,2,NA,1326,505,2.7079,148000,Oakland,INLAND
-121.34,38.61,20,5801,4,NA,2586,1063,3.9063,162100,Oakland,INLAND
-121.33,38.6,25,4260,4,NA,1635,640,6.2817,288200,San Diego,INLAND
-121.29,38.63,24,2868,5,NA,1284,487,3.3182,213000,San Diego,INLAND
-121.3,38.63,31,1817,3,NA,992,339,3.0972,150000,Sacramento,INLAND
-121.32,38.63,20,7003,4,NA,3107,1315,3.0348,150500,Oakland,INLAND
-121.31,38.62,31,3114,2,NA,1121,456,6.244,240000,Los Angeles,INLAND
-121.32,38.62,29,2430,4,NA,1087,394,3.0864,177900,Sacramento,INLAND
-121.32,38.62,33,898,3,NA,470,201,2.6897,148300,Sacramento,INLAND
-121.32,38.61,22,3902,3,NA,1870,763,2.774,190200,San Diego,INLAND
-121.31,38.61,17,992,2,NA,316,159,6.6238,326700,Los Angeles,INLAND
-121.3,38.64,20,5001,2,NA,2330,830,4.0833,160000,Santa Ana,INLAND
-121.31,38.64,19,5407,4,NA,1927,804,4.6302,195400,San Jose,INLAND
-121.32,38.64,19,8501,4,NA,3576,1467,3.6523,158500,Fresno,INLAND
-121.31,38.66,27,1713,4,NA,761,295,5.2081,136400,San Diego,INLAND
-121.31,38.66,26,1604,3,NA,751,267,4.7381,140500,San Francisco,INLAND
-121.32,38.66,26,1149,3,NA,500,194,5.078,163400,Bakersfield,INLAND
-121.32,38.66,21,1276,4,NA,501,205,3.95,143600,Long Beach,INLAND
-121.32,38.65,23,2628,4,NA,1210,453,3.0952,157700,Long Beach,INLAND
-121.31,38.65,21,2759,2,NA,1053,374,5.5,165700,Fresno,INLAND
-121.3,38.66,21,3824,2,NA,1818,600,3.712,139000,San Francisco,INLAND
-121.3,38.66,28,3391,3,NA,1546,553,4.2188,139200,San Jose,INLAND
-121.3,38.65,26,3192,2,NA,1132,418,4.5278,144300,Santa Ana,INLAND
-121.3,38.65,36,1665,5,NA,846,306,3.5852,121600,Long Beach,INLAND
-121.21,38.66,15,6940,4,NA,2829,990,5.4889,232300,San Francisco,INLAND
-121.21,38.65,14,3443,2,NA,1413,505,5.6529,196000,Los Angeles,INLAND
-121.24,38.64,13,4491,3,NA,1657,667,5.259,249400,San Jose,INLAND
-121.23,38.65,19,2926,3,NA,1349,480,4.6437,212900,Oakland,INLAND
-121.23,38.66,19,3243,4,NA,1334,515,4.8088,169500,San Diego,INLAND
-121.24,38.66,14,3335,5,NA,1329,429,6.2082,250300,Oakland,INLAND
-121.28,38.66,17,7741,2,NA,3153,1331,3.7869,216100,Oakland,INLAND
-121.25,38.66,26,3670,4,NA,1616,550,5.02,169600,Santa Ana,INLAND
-121.26,38.66,19,3170,3,NA,1344,452,6.1183,221600,Sacramento,INLAND
-121.27,38.66,19,1891,4,NA,678,255,6.1872,188700,Long Beach,INLAND
-121.27,38.66,15,2642,2,NA,1032,475,4.1382,189800,Sacramento,INLAND
-121.25,38.64,21,2764,5,NA,902,360,5.6864,258700,Santa Ana,INLAND
-121.26,38.65,17,2655,3,NA,991,384,4.6484,270600,Bakersfield,INLAND
-121.27,38.65,25,2787,2,NA,1247,522,2.9016,159800,Long Beach,INLAND
-121.27,38.64,22,1597,4,NA,657,273,4.3098,213500,Santa Ana,INLAND
-121.26,38.64,40,1098,3,NA,415,160,4.8375,217400,Los Angeles,INLAND
-121.27,38.65,33,1984,4,NA,842,276,5.2949,173300,San Jose,INLAND
-121.29,38.65,27,2744,2,NA,1340,452,3.8816,147300,Bakersfield,INLAND
-121.28,38.64,24,3459,4,NA,1336,544,4.8661,186200,San Jose,INLAND
-121.28,38.63,36,120,3,NA,30,14,10.2264,350000,Sacramento,INLAND
-121.28,38.64,19,3574,3,NA,1373,643,3.6298,242100,San Jose,INLAND
-121.28,38.71,8,4053,5,NA,2033,897,2.8973,117100,Oakland,INLAND
-121.28,38.7,14,5827,2,NA,2578,1038,3.0212,112900,San Jose,INLAND
-121.28,38.71,35,3095,2,NA,1550,576,3.575,113500,Long Beach,INLAND
-121.28,38.7,15,5828,5,NA,2868,1037,3.7813,143200,Bakersfield,INLAND
-121.28,38.68,14,11442,4,NA,6068,2435,2.6016,121200,Bakersfield,INLAND
-121.3,38.7,18,7334,3,NA,3339,1271,3.235,124700,Oakland,INLAND
-121.3,38.69,21,6575,2,NA,3358,1098,4.0739,115400,San Diego,INLAND
-121.32,38.69,11,13796,5,NA,6000,2250,3.8776,124500,San Diego,INLAND
-121.33,38.68,13,5826,2,NA,2244,1219,1.9093,142900,Los Angeles,INLAND
-121.3,38.71,17,5434,2,NA,2755,1047,2.8226,99900,Oakland,INLAND
-121.29,38.71,32,1875,2,NA,1027,343,3.5769,103800,Bakersfield,INLAND
-121.3,38.72,15,2514,3,NA,1166,503,2.2813,131900,San Diego,INLAND
-121.31,38.72,11,2306,5,NA,1308,418,3.9506,122200,San Francisco,INLAND
-121.32,38.71,14,4594,2,NA,2474,782,4.5245,127500,Fresno,INLAND
-121.31,38.71,18,3998,3,NA,2071,660,4.3836,102000,Oakland,INLAND
-121.32,38.7,17,3214,2,NA,1879,562,4.3643,124900,Oakland,INLAND
-121.32,38.7,16,2966,4,NA,1365,480,3.2444,118400,Long Beach,INLAND
-121.32,38.7,16,3592,2,NA,1740,629,3.0703,126000,Long Beach,INLAND
-121.33,38.7,15,2226,5,NA,1004,417,2.7868,117800,Oakland,INLAND
-121.33,38.69,15,3137,4,NA,1635,544,4.6923,122700,Fresno,INLAND
-121.32,38.68,25,1252,5,NA,587,217,3.5893,146400,Santa Ana,INLAND
-121.32,38.67,10,3908,3,NA,1898,798,2.8426,130600,Bakersfield,INLAND
-121.32,38.67,21,3455,3,NA,1605,704,3.1382,91600,Los Angeles,INLAND
-121.31,38.67,26,1387,3,NA,807,244,4.1563,135700,Oakland,INLAND
-121.33,38.67,17,2683,5,NA,1410,659,1.962,130200,Fresno,INLAND
-121.33,38.66,17,2767,3,NA,1275,568,2.5909,125400,Sacramento,INLAND
-121.31,38.67,27,1998,5,NA,970,343,4.8224,115500,San Jose,INLAND
-121.32,38.67,31,2532,5,NA,1396,467,4.0417,114500,Santa Ana,INLAND
-121.29,38.68,12,5098,4,NA,2029,1065,3.5444,132500,Santa Ana,INLAND
-121.3,38.69,13,2135,5,NA,779,432,3.6995,134900,Long Beach,INLAND
-121.31,38.68,16,5179,3,NA,2181,1151,2.1009,82500,Long Beach,INLAND
-121.31,38.68,22,1194,2,NA,545,223,3.8603,134300,San Diego,INLAND
-121.3,38.67,15,4018,3,NA,2070,814,3.0733,119800,Oakland,INLAND
-121.3,38.68,19,2655,3,NA,1253,454,5.2817,140600,Fresno,INLAND
-121.3,38.67,20,1234,5,NA,649,211,4.8523,143000,San Jose,INLAND
-121.3,38.66,32,2915,3,NA,1292,454,3.3188,117100,Santa Ana,INLAND
-121.3,38.67,23,2145,3,NA,1022,349,4.2037,125400,San Diego,INLAND
-121.27,38.7,16,3747,2,NA,1817,590,4.6488,145300,Sacramento,INLAND
-121.27,38.69,16,3389,3,NA,1674,568,4.4489,145600,Sacramento,INLAND
-121.26,38.68,4,3080,5,NA,1195,683,2.7477,133000,Sacramento,INLAND
-121.24,38.7,13,3243,4,NA,1585,480,5.7133,166800,Sacramento,INLAND
-121.25,38.7,16,3262,3,NA,1794,543,4.2464,144400,Los Angeles,INLAND
-121.26,38.69,17,3917,3,NA,1809,564,5.2586,137000,Sacramento,INLAND
-121.25,38.69,17,3050,4,NA,1490,489,4.5562,134500,San Jose,INLAND
-121.25,38.69,24,1014,5,NA,606,194,4.1607,112800,Los Angeles,INLAND
-121.24,38.68,20,1402,3,NA,676,236,3.7426,135500,San Diego,INLAND
-121.25,38.68,15,1497,3,NA,730,242,4.9688,135600,Bakersfield,INLAND
-121.26,38.68,13,4256,4,NA,1948,622,5.2051,167400,San Francisco,INLAND
-121.25,38.68,13,503,5,NA,267,77,6.1943,276100,Long Beach,INLAND
-121.25,38.67,14,6155,2,NA,2407,941,4.2262,244300,Sacramento,INLAND
-121.26,38.67,18,1830,3,NA,905,361,4.2273,141800,Los Angeles,INLAND
-121.27,38.67,16,3185,2,NA,1550,802,2.5199,149000,Los Angeles,INLAND
-121.26,38.66,8,1145,3,NA,447,216,4.0781,124300,San Francisco,INLAND
-121.27,38.67,15,2116,3,NA,866,519,2.7388,111600,Bakersfield,INLAND
-121.27,38.67,15,1701,2,NA,723,352,3.8906,128700,San Jose,INLAND
-121.28,38.68,16,3467,4,NA,1478,601,3.75,147300,San Jose,INLAND
-121.28,38.67,23,1727,4,NA,833,258,5.4797,160000,Bakersfield,INLAND
-121.28,38.67,29,1087,2,NA,430,174,4.3625,158800,Santa Ana,INLAND
-121.29,38.68,20,1881,5,NA,921,360,1.8589,144000,Long Beach,INLAND
-121.29,38.67,20,1992,2,NA,889,346,3.6516,130500,San Francisco,INLAND
-121.25,38.72,15,6838,2,NA,3166,926,5.2177,162700,Bakersfield,INLAND
-121.27,38.71,16,4082,5,NA,1912,652,4.4609,142900,Long Beach,INLAND
-121.25,38.71,14,3713,2,NA,1845,635,4.3009,143400,Bakersfield,INLAND
-121.26,38.7,9,7812,3,NA,3275,1178,4.3826,146600,Sacramento,INLAND
-121.17,38.69,5,7138,3,NA,2623,1139,5.6902,243200,Long Beach,INLAND
-121.19,38.71,11,4415,5,NA,1520,627,3.2321,390800,Santa Ana,INLAND
-121.18,38.69,7,7104,2,NA,2772,920,6.3528,274500,San Jose,INLAND
-121.2,38.7,28,2970,3,NA,1379,463,4.3214,131700,San Jose,INLAND
-121.2,38.69,26,3077,4,NA,1603,595,2.7174,137500,Sacramento,INLAND
-121.22,38.68,10,6262,5,NA,2954,1169,3.4506,139000,Sacramento,INLAND
-121.22,38.71,23,1843,3,NA,818,276,4.4695,214700,Fresno,INLAND
-121.23,38.71,18,4947,3,NA,2227,675,4.8542,170500,San Diego,INLAND
-121.23,38.69,19,5268,5,NA,2357,849,3.9226,148700,Long Beach,INLAND
-121.23,38.67,27,5266,5,NA,2432,948,3.8954,133000,Santa Ana,INLAND
-121.24,38.67,28,3558,4,NA,1742,581,4.0182,131700,San Francisco,INLAND
-121.2,38.68,9,2200,4,NA,938,369,3.4896,143800,San Jose,INLAND
-121.21,38.67,11,5500,4,NA,2827,946,4.1071,145800,San Jose,INLAND
-121.22,38.67,20,1412,3,NA,700,227,4.05,130700,Fresno,INLAND
-121.21,38.67,19,2987,2,NA,1610,605,3.0533,112100,Oakland,INLAND
-121.19,38.67,16,1754,4,NA,773,277,4.817,147000,Long Beach,INLAND
-121.2,38.67,26,1546,3,NA,773,299,2.9803,115400,Fresno,INLAND
-121.2,38.67,10,3875,2,NA,1632,593,4.6902,171000,Los Angeles,INLAND
-121.19,38.66,26,1937,3,NA,769,274,6.1185,179200,Santa Ana,INLAND
-121.2,38.66,17,1605,5,NA,732,241,5.47,204800,Santa Ana,INLAND
-121.15,38.69,52,240,5,NA,6675,29,6.1359,225000,Santa Ana,INLAND
-121.17,38.71,15,3084,3,NA,1040,562,2.5183,293300,Sacramento,INLAND
-121.17,38.68,37,1252,3,NA,686,256,3,121900,Bakersfield,INLAND
-121.18,38.67,42,2101,2,NA,945,426,2.3333,116000,San Francisco,INLAND
-121.16,38.67,21,6198,2,NA,2827,1179,3.7796,159000,San Jose,INLAND
-121.15,38.68,6,9798,5,NA,4583,1494,5.0159,189600,San Diego,INLAND
-121.16,38.68,21,3517,3,NA,1687,655,3.1161,131600,San Jose,INLAND
-121.13,38.66,2,12360,5,NA,4438,1470,6.2503,222500,Sacramento,INLAND
-121.13,38.55,8,530,2,NA,398,96,4.2031,212500,Bakersfield,INLAND
-121.06,38.51,6,6873,5,NA,2354,931,6.8869,263100,Long Beach,INLAND
-121.13,38.47,16,2574,4,NA,1041,428,3.6645,203400,Oakland,INLAND
-121.24,38.63,4,11021,2,NA,3857,1494,7.2582,273200,Long Beach,INLAND
-121.22,38.58,25,394,2,NA,155,83,2.233,55000,San Diego,INLAND
-121.28,38.55,35,7088,3,NA,4885,1272,2.6981,112500,San Jose,INLAND
-121.31,38.59,35,3295,5,NA,1454,536,3.1711,101900,Santa Ana,INLAND
-121.32,38.59,21,9774,2,NA,4674,1712,3.6817,136100,Oakland,INLAND
-121.32,38.59,24,4378,3,NA,2149,812,2.5035,123700,San Francisco,INLAND
-121.29,38.61,17,13553,4,NA,6544,2359,3.9727,132700,Long Beach,INLAND
-121.3,38.61,25,2707,4,NA,1423,490,4.3235,116900,Oakland,INLAND
-121.3,38.6,32,9534,5,NA,4951,1710,3.3926,103400,San Francisco,INLAND
-121.27,38.62,13,2321,5,NA,1066,497,2.7652,95600,San Jose,INLAND
-121.28,38.61,22,2938,4,NA,1501,561,2.7356,96100,Sacramento,INLAND
-121.28,38.61,23,2547,4,NA,1235,469,2.4722,103300,Santa Ana,INLAND
-121.29,38.61,26,1814,3,NA,963,317,4.4519,110500,San Diego,INLAND
-121.27,38.61,17,6663,2,NA,2840,1299,2.9452,115600,San Francisco,INLAND
-121.28,38.6,25,1122,5,NA,564,213,3.1654,111600,Sacramento,INLAND
-121.28,38.6,17,1671,3,NA,848,351,3.1194,112500,Oakland,INLAND
-121.29,38.6,29,1276,3,NA,600,223,4.0938,109100,Oakland,INLAND
-121.32,38.57,15,3369,5,NA,1733,470,5.31,127500,Long Beach,INLAND
-121.33,38.56,17,3608,4,NA,1694,666,3.311,109400,Oakland,INLAND
-121.32,38.57,25,692,5,NA,504,167,3.6897,101100,Sacramento,INLAND
-121.32,38.56,18,1169,4,NA,614,192,4.5766,108700,Fresno,INLAND
-121.32,38.54,13,4715,5,NA,2420,1059,2.9693,104400,San Jose,INLAND
-121.28,38.53,18,224,5,NA,95,41,3.1042,165000,San Francisco,INLAND
-121.3,38.58,19,2653,4,NA,1419,579,2.3787,91300,Fresno,INLAND
-121.3,38.58,16,1537,5,NA,1125,375,2.6471,90700,Fresno,INLAND
-121.31,38.58,10,2421,5,NA,962,497,2.5035,112500,Oakland,INLAND
-121.31,38.57,9,2748,3,NA,1663,565,3.5192,113300,Oakland,INLAND
-121.31,38.57,22,1229,4,NA,733,250,2.5,101600,Fresno,INLAND
-121.33,38.57,17,1621,2,NA,706,338,2.3684,150000,Los Angeles,INLAND
-121.28,38.59,3,4188,5,NA,2081,995,3.0481,92500,Fresno,INLAND
-121.29,38.59,19,2460,3,NA,1346,480,3.6563,95600,San Jose,INLAND
-121.3,38.59,25,3002,2,NA,1660,613,2.1116,89600,Bakersfield,INLAND
-121.3,38.58,29,2748,5,NA,1619,525,2.8966,92400,San Diego,INLAND
-121.34,38.56,12,2975,5,NA,1440,593,2.9896,118600,Bakersfield,INLAND
-121.34,38.55,11,2838,5,NA,1701,504,4.1447,114000,San Diego,INLAND
-121.35,38.54,12,16239,3,NA,8656,3234,3.5691,116300,Santa Ana,INLAND
-121.37,38.56,19,6308,4,NA,3012,1112,2.9464,113500,Sacramento,INLAND
-121.37,38.57,16,3895,4,NA,1762,855,2.6635,135800,Bakersfield,INLAND
-121.37,38.56,18,2129,4,NA,815,347,2.7679,118000,Fresno,INLAND
-121.36,38.57,26,1793,2,NA,653,235,5.6485,129500,Fresno,INLAND
-121.35,38.56,16,2629,2,NA,1265,485,4.5066,140200,San Jose,INLAND
-121.34,38.58,17,1605,3,NA,748,262,5.0917,134100,San Jose,INLAND
-121.34,38.57,14,5737,3,NA,2731,983,4.4602,134500,San Francisco,INLAND
-121.35,38.55,18,4481,5,NA,2211,775,3.9934,123300,Santa Ana,INLAND
-121.35,38.55,22,2607,2,NA,1216,407,5.0427,126900,Fresno,INLAND
-121.36,38.55,33,1191,2,NA,554,191,2.8021,118800,San Francisco,INLAND
-121.35,38.56,16,2278,4,NA,1203,371,5.0622,132400,San Diego,INLAND
-121.36,38.56,17,6225,2,NA,3064,947,5.2881,138000,Los Angeles,INLAND
-121.37,38.55,21,2713,3,NA,1287,440,4.5815,125500,San Jose,INLAND
-121.36,38.56,20,1232,3,NA,667,288,1.8288,32500,Long Beach,INLAND
-121.37,38.56,27,1827,2,NA,852,450,2.0901,52500,Fresno,INLAND
-121.3,38.51,19,822,2,NA,457,133,4.15,157500,San Francisco,INLAND
-121.35,38.51,29,2337,4,NA,1054,352,4.2206,157700,Fresno,INLAND
-121.4,38.47,4,20982,5,NA,10329,3086,4.3658,130600,Long Beach,INLAND
-121.38,38.47,4,14418,5,NA,6578,2140,4.5604,145900,Oakland,INLAND
-121.39,38.43,3,2696,4,NA,990,316,5.4445,237600,Oakland,INLAND
-121.27,38.44,19,2780,2,NA,1320,404,5.8831,209900,Fresno,INLAND
-121.35,38.46,2,6992,5,NA,2816,984,4.3879,144400,San Diego,INLAND
-121.34,38.44,14,3205,3,NA,1439,456,5.7452,240900,San Francisco,INLAND
-121.32,38.41,17,4401,4,NA,1970,639,5.8239,247500,Santa Ana,INLAND
-121.36,38.42,6,3254,2,NA,1168,345,5.1811,188400,San Diego,INLAND
-121.37,38.41,14,3727,4,NA,1741,646,3.5625,125700,Sacramento,INLAND
-121.37,38.42,18,2643,2,NA,1755,541,3.3281,91200,Bakersfield,INLAND
-121.38,38.41,7,6091,2,NA,2916,886,4.7557,150400,San Diego,INLAND
-121.38,38.41,10,3425,3,NA,1538,587,4.45,138700,Fresno,INLAND
-121.38,38.4,15,4155,2,NA,1722,616,4.8831,154400,Sacramento,INLAND
-121.37,38.39,15,1883,5,NA,893,256,6.2575,143500,Sacramento,INLAND
-121.35,38.4,11,2322,5,NA,1373,424,3.175,94400,San Diego,INLAND
-121.36,38.4,18,4813,2,NA,2333,843,4.175,144400,Fresno,INLAND
-121.36,38.39,10,5121,2,NA,2568,758,5.2447,148100,Fresno,INLAND
-121.13,38.37,10,1034,2,NA,478,155,7.0326,241100,San Jose,INLAND
-121.2,38.36,14,2634,2,NA,1402,432,3.8897,175700,Oakland,INLAND
-121.22,38.4,14,2655,2,NA,1277,422,4.6989,213800,Long Beach,INLAND
-121.22,38.43,20,2054,3,NA,934,336,4.5368,219300,Sacramento,INLAND
-121.29,38.36,17,2193,3,NA,1148,372,4.5272,191700,San Francisco,INLAND
-121.27,38.31,17,1144,5,NA,626,178,4.4107,151600,Long Beach,INLAND
-121.1,38.33,14,1357,3,NA,695,224,4.1974,157800,Santa Ana,INLAND
-121.2,38.28,20,1732,3,NA,999,305,3.9808,160200,San Diego,INLAND
-121.26,38.27,20,1314,4,NA,712,219,4.4125,144600,Oakland,INLAND
-121.29,38.28,11,1554,3,NA,793,233,4.8073,156700,Los Angeles,INLAND
-121.35,38.28,17,2756,4,NA,1986,530,3.2234,82000,San Francisco,INLAND
-121.33,38.28,14,980,3,NA,659,183,4.4306,170100,Los Angeles,INLAND
-121.31,38.28,16,1708,5,NA,687,378,1.9485,155400,Fresno,INLAND
-121.3,38.26,19,1403,4,NA,901,290,3.215,104600,San Jose,INLAND
-121.31,38.26,22,1768,4,NA,1005,420,1.8846,88300,Long Beach,INLAND
-121.32,38.26,4,6125,3,NA,3077,953,4.1179,134600,Santa Ana,INLAND
-121.3,38.25,27,2475,5,NA,1703,517,2.5727,86100,San Francisco,INLAND
-121.48,38.46,8,10505,3,NA,6002,1694,4.0516,121200,San Francisco,INLAND
-121.42,38.47,11,5665,5,NA,3422,1299,2.3343,97800,San Francisco,INLAND
-121.43,38.46,18,1378,3,NA,818,262,4.0625,100300,Los Angeles,INLAND
-121.43,38.47,21,1787,5,NA,988,301,4.35,96200,Bakersfield,INLAND
-121.44,38.47,16,1215,4,NA,787,233,4.1597,95900,San Jose,INLAND
-121.44,38.47,5,5666,3,NA,3139,1131,3.3608,108900,San Diego,INLAND
-121.44,38.46,10,4446,5,NA,2499,884,3.5461,103600,Long Beach,INLAND
-121.44,38.43,3,39320,2,NA,16305,5358,4.9516,153700,Bakersfield,INLAND
-121.41,38.34,24,1605,3,NA,1966,250,3.0833,162500,San Diego,INLAND
-121.45,38.37,32,1441,2,NA,629,249,4.4519,137500,Sacramento,INLAND
-121.5,38.34,36,1212,3,NA,569,256,2.0048,72900,Long Beach,INLAND
-121.54,38.29,47,1396,4,NA,630,218,2.8616,92500,Bakersfield,INLAND
-121.56,38.26,43,1906,4,NA,996,314,2.9744,136800,Sacramento,INLAND
-121.51,38.26,52,910,5,NA,429,212,1.6458,52800,San Diego,INLAND
-121.57,38.19,36,1395,5,NA,700,244,2.4353,162500,Long Beach,INLAND
-121.7,38.1,19,4896,2,NA,2150,905,3.3398,89700,Sacramento,INLAND
-121.29,36.9,17,3610,2,NA,1734,559,5.8324,374200,Bakersfield,INLAND
-121.37,36.89,21,2471,2,NA,1753,451,4.025,293800,Oakland,INLAND
-121.47,36.92,27,2049,5,NA,1230,336,4.6477,265900,San Diego,INLAND
-121.53,36.85,23,3359,4,NA,1862,651,2.6719,193600,Oakland,INLAND
-121.51,36.86,36,1019,5,NA,602,169,2.625,210000,Long Beach,INLAND
-121.6,36.88,21,3416,3,NA,1862,595,4.7813,241500,Oakland,<1H OCEAN
-121.5,36.81,20,1345,4,NA,731,217,4.2333,363300,San Jose,INLAND
-121.45,36.86,11,1613,3,NA,1617,342,3.1375,146200,Santa Ana,INLAND
-121.42,36.86,41,440,5,NA,389,94,2.6818,225000,Santa Ana,INLAND
-121.41,36.85,11,1708,2,NA,1474,372,2.8839,145900,Los Angeles,INLAND
-121.4,36.85,50,2666,2,NA,1768,555,2.6598,157300,Fresno,INLAND
-121.4,36.84,52,1860,2,NA,1215,367,2.9554,136500,Santa Ana,INLAND
-121.4,36.84,40,2352,4,NA,1430,535,3.0912,155300,Long Beach,INLAND
-121.41,36.84,23,1771,4,NA,1105,338,3.7049,192200,Sacramento,INLAND
-121.4,36.86,36,1256,5,NA,910,255,1.9405,145400,Fresno,INLAND
-121.38,36.85,13,4115,4,NA,2903,747,3.7316,192400,Oakland,INLAND
-121.38,36.84,6,3769,3,NA,2061,648,4.1875,217600,San Jose,INLAND
-121.37,36.84,11,1996,4,NA,1023,358,3.5714,243000,Sacramento,INLAND
-121.38,36.84,17,2625,3,NA,1487,481,3.6354,221200,San Jose,INLAND
-121.37,36.83,14,3658,2,NA,1951,600,4.76,216000,San Jose,INLAND
-121.4,36.83,11,3701,4,NA,1749,654,3.067,207900,Oakland,INLAND
-121.44,36.84,7,1644,5,NA,1143,331,4.005,180400,Long Beach,INLAND
-121.42,36.85,7,1626,5,NA,677,304,2.3125,170800,Fresno,INLAND
-121.32,36.79,30,516,2,NA,288,95,3.6333,202500,San Francisco,INLAND
-121.36,36.81,7,4609,2,NA,1660,720,5.0871,290500,Sacramento,INLAND
